year_month,rule,lookback_start,lookback_end,buy_date,sell_date,holdings,return
2022-12,rank_tail,2022-11-16,2022-12-30,2023-01-03,2023-01-31,TSLA:lb=-0.3410;buy=123.18@2023-01-03;sell=173.22@2023-01-31;mret=0.4062 | NCLH:lb=-0.3042;buy=12.24@2023-01-03;sell=15.21@2023-01-31;mret=0.2426 | NRG:lb=-0.2593;buy=29.43@2023-01-03;sell=32.01@2023-01-31;mret=0.0877 | ALB:lb=-0.2426;buy=207.40@2023-01-03;sell=269.17@2023-01-31;mret=0.2978 | EQT:lb=-0.1846;buy=32.30@2023-01-03;sell=31.19@2023-01-31;mret=-0.0343 | PYPL:lb=-0.1818;buy=71.06@2023-01-03;sell=81.30@2023-01-31;mret=0.1442 | CZR:lb=-0.1800;buy=41.60@2023-01-03;sell=52.06@2023-01-31;mret=0.2514 | RCL:lb=-0.1781;buy=48.58@2023-01-03;sell=63.82@2023-01-31;mret=0.3138 | CF:lb=-0.1704;buy=79.46@2023-01-03;sell=78.99@2023-01-31;mret=-0.0059 | NTAP:lb=-0.1696;buy=56.10@2023-01-03;sell=62.37@2023-01-31;mret=0.1117,0.1796270256495569
2023-01,rank_tail,2022-12-15,2023-01-31,2023-02-01,2023-02-28,ENPH:lb=-0.2951;buy=221.38@2023-02-01;sell=210.53@2023-02-28;mret=-0.0490 | PFE:lb=-0.1687;buy=37.46@2023-02-01;sell=34.42@2023-02-28;mret=-0.0813 | NOC:lb=-0.1522;buy=426.12@2023-02-01;sell=443.01@2023-02-28;mret=0.0396 | MRNA:lb=-0.1505;buy=176.06@2023-02-01;sell=138.81@2023-02-28;mret=-0.2116 | EQT:lb=-0.1454;buy=31.19@2023-02-01;sell=31.83@2023-02-28;mret=0.0204 | NEE:lb=-0.1303;buy=68.39@2023-02-01;sell=65.51@2023-02-28;mret=-0.0421 | MKC:lb=-0.1064;buy=70.56@2023-02-01;sell=69.81@2023-02-28;mret=-0.0106 | CF:lb=-0.1042;buy=78.99@2023-02-01;sell=80.47@2023-02-28;mret=0.0187 | ADM:lb=-0.1035;buy=75.22@2023-02-01;sell=72.67@2023-02-28;mret=-0.0340 | BAX:lb=-0.0999;buy=42.36@2023-02-01;sell=37.31@2023-02-28;mret=-0.1194,-0.046238170342950746
2023-02,rank_tail,2023-01-13,2023-02-28,2023-03-01,2023-03-31,LUMN:lb=-0.4237;buy=3.40@2023-03-01;sell=2.65@2023-03-31;mret=-0.2206 | MRNA:lb=-0.2770;buy=138.81@2023-03-01;sell=153.58@2023-03-31;mret=0.1064 | OGN:lb=-0.2280;buy=21.37@2023-03-01;sell=20.52@2023-03-31;mret=-0.0396 | VFC:lb=-0.2027;buy=22.62@2023-03-01;sell=21.14@2023-03-31;mret=-0.0653 | IFF:lb=-0.1982;buy=85.83@2023-03-01;sell=85.52@2023-03-31;mret=-0.0036 | NEM:lb=-0.1976;buy=40.21@2023-03-01;sell=45.63@2023-03-31;mret=0.1347 | AKAM:lb=-0.1815;buy=72.60@2023-03-01;sell=78.30@2023-03-31;mret=0.0785 | INTC:lb=-0.1619;buy=24.33@2023-03-01;sell=31.89@2023-03-31;mret=0.3105 | MMM:lb=-0.1571;buy=81.65@2023-03-01;sell=79.65@2023-03-31;mret=-0.0244 | HAS:lb=-0.1568;buy=48.55@2023-03-01;sell=47.39@2023-03-31;mret=-0.0240,0.020783338384796624
2023-03,rank_tail,2023-02-16,2023-03-31,2023-04-03,2023-04-28,ZION:lb=-0.4176;buy=26.80@2023-04-03;sell=24.94@2023-04-28;mret=-0.0692 | CMA:lb=-0.4038;buy=37.71@2023-04-03;sell=37.66@2023-04-28;mret=-0.0012 | LNC:lb=-0.3481;buy=18.94@2023-04-03;sell=18.71@2023-04-28;mret=-0.0118 | SCHW:lb=-0.3480;buy=50.30@2023-04-03;sell=50.16@2023-04-28;mret=-0.0027 | KEY:lb=-0.3364;buy=10.72@2023-04-03;sell=9.64@2023-04-28;mret=-0.1006 | CFG:lb=-0.2906;buy=26.73@2023-04-03;sell=27.23@2023-04-28;mret=0.0188 | TFC:lb=-0.2890;buy=29.28@2023-04-03;sell=27.97@2023-04-28;mret=-0.0446 | FITB:lb=-0.2643;buy=24.08@2023-04-03;sell=23.68@2023-04-28;mret=-0.0165 | HBAN:lb=-0.2596;buy=9.90@2023-04-03;sell=9.90@2023-04-28;mret=-0.0000 | USB:lb=-0.2475;buy=31.98@2023-04-03;sell=30.41@2023-04-28;mret=-0.0491,-0.026641860203572065
2023-04,rank_tail,2023-03-16,2023-04-28,2023-05-01,2023-05-31,ENPH:lb=-0.1835;buy=164.20@2023-05-01;sell=173.88@2023-05-31;mret=0.0590 | MKTX:lb=-0.1802;buy=306.85@2023-05-01;sell=263.18@2023-05-31;mret=-0.1423 | TER:lb=-0.1377;buy=90.31@2023-05-01;sell=99.13@2023-05-31;mret=0.0976 | ALB:lb=-0.1358;buy=177.70@2023-05-01;sell=185.43@2023-05-31;mret=0.0435 | ZION:lb=-0.1324;buy=24.94@2023-05-01;sell=24.86@2023-05-31;mret=-0.0033 | MRNA:lb=-0.1245;buy=132.89@2023-05-01;sell=127.71@2023-05-31;mret=-0.0390 | CDW:lb=-0.1239;buy=163.67@2023-05-01;sell=166.27@2023-05-31;mret=0.0159 | MSCI:lb=-0.1173;buy=467.08@2023-05-01;sell=456.86@2023-05-31;mret=-0.0219 | FSLR:lb=-0.1161;buy=182.58@2023-05-01;sell=202.96@2023-05-31;mret=0.1116 | GNRC:lb=-0.1152;buy=102.22@2023-05-01;sell=108.92@2023-05-31;mret=0.0655,0.026687675707669056
2023-05,rank_tail,2023-04-18,2023-05-31,2023-06-01,2023-06-30,AAP:lb=-0.4245;buy=69.40@2023-06-01;sell=66.94@2023-06-30;mret=-0.0355 | NWL:lb=-0.3336;buy=7.46@2023-06-01;sell=7.81@2023-06-30;mret=0.0469 | MOS:lb=-0.3047;buy=29.76@2023-06-01;sell=32.59@2023-06-30;mret=0.0951 | EL:lb=-0.2817;buy=175.26@2023-06-01;sell=187.02@2023-06-30;mret=0.0671 | VFC:lb=-0.2441;buy=15.89@2023-06-01;sell=17.89@2023-06-30;mret=0.1258 | ULTA:lb=-0.2432;buy=409.83@2023-06-01;sell=470.60@2023-06-30;mret=0.1483 | ENPH:lb=-0.2369;buy=173.88@2023-06-01;sell=167.48@2023-06-30;mret=-0.0368 | BIO:lb=-0.2208;buy=373.35@2023-06-01;sell=379.12@2023-06-30;mret=0.0155 | KEY:lb=-0.2115;buy=8.16@2023-06-01;sell=8.07@2023-06-30;mret=-0.0107 | WBD:lb=-0.2095;buy=11.28@2023-06-01;sell=12.54@2023-06-30;mret=0.1117,0.05533127686044392
2023-06,rank_tail,2023-05-17,2023-06-30,2023-07-03,2023-07-31,AAP:lb=-0.4242;buy=66.94@2023-07-03;sell=71.08@2023-07-31;mret=0.0619 | DG:lb=-0.2152;buy=160.85@2023-07-03;sell=160.54@2023-07-31;mret=-0.0019 | TGT:lb=-0.1805;buy=120.40@2023-07-03;sell=124.57@2023-07-31;mret=0.0346 | CPB:lb=-0.1469;buy=41.62@2023-07-03;sell=42.05@2023-07-31;mret=0.0104 | GIS:lb=-0.1464;buy=69.57@2023-07-03;sell=68.32@2023-07-31;mret=-0.0180 | HUM:lb=-0.1389;buy=434.40@2023-07-03;sell=443.83@2023-07-31;mret=0.0217 | SEDG:lb=-0.1123;buy=269.05@2023-07-03;sell=241.46@2023-07-31;mret=-0.1025 | ETSY:lb=-0.1093;buy=84.61@2023-07-03;sell=101.65@2023-07-31;mret=0.2014 | MKTX:lb=-0.0975;buy=252.57@2023-07-03;sell=260.10@2023-07-31;mret=0.0298 | DLTR:lb=-0.0970;buy=143.50@2023-07-03;sell=154.33@2023-07-31;mret=0.0755,0.0307970841744023
2023-07,rank_tail,2023-06-15,2023-07-31,2023-08-01,2023-08-31,ENPH:lb=-0.1589;buy=151.83@2023-08-01;sell=126.53@2023-08-31;mret=-0.1666 | IPG:lb=-0.1567;buy=30.97@2023-08-01;sell=29.78@2023-08-31;mret=-0.0383 | SEDG:lb=-0.1297;buy=241.46@2023-08-01;sell=162.57@2023-08-31;mret=-0.3267 | EFX:lb=-0.1219;buy=200.52@2023-08-01;sell=203.10@2023-08-31;mret=0.0128 | OMC:lb=-0.1149;buy=77.78@2023-08-01;sell=74.46@2023-08-31;mret=-0.0427 | HSY:lb=-0.1133;buy=215.09@2023-08-01;sell=200.89@2023-08-31;mret=-0.0660 | RTX:lb=-0.1028;buy=83.14@2023-08-01;sell=81.92@2023-08-31;mret=-0.0147 | EW:lb=-0.1010;buy=82.07@2023-08-01;sell=76.47@2023-08-31;mret=-0.0682 | EL:lb=-0.0973;buy=171.42@2023-08-01;sell=153.51@2023-08-31;mret=-0.1045 | LW:lb=-0.0968;buy=98.57@2023-08-01;sell=92.91@2023-08-31;mret=-0.0574,-0.08967191964772647
2023-08,rank_tail,2023-07-20,2023-08-31,2023-09-01,2023-09-29,SEDG:lb=-0.3821;buy=162.57@2023-09-01;sell=129.51@2023-09-29;mret=-0.2034 | PODD:lb=-0.3124;buy=191.71@2023-09-01;sell=159.49@2023-09-29;mret=-0.1681 | ENPH:lb=-0.2808;buy=126.53@2023-09-01;sell=120.15@2023-09-29;mret=-0.0504 | RMD:lb=-0.2703;buy=156.22@2023-09-01;sell=144.74@2023-09-29;mret=-0.0734 | DXC:lb=-0.2585;buy=20.74@2023-09-01;sell=20.83@2023-09-29;mret=0.0043 | DXCM:lb=-0.2271;buy=100.98@2023-09-01;sell=93.30@2023-09-29;mret=-0.0761 | FTNT:lb=-0.2251;buy=60.21@2023-09-01;sell=58.68@2023-09-29;mret=-0.0254 | ALK:lb=-0.2239;buy=41.97@2023-09-01;sell=37.08@2023-09-29;mret=-0.1165 | ETSY:lb=-0.2095;buy=73.57@2023-09-01;sell=64.58@2023-09-29;mret=-0.1222 | KEYS:lb=-0.2037;buy=133.30@2023-09-01;sell=132.31@2023-09-29;mret=-0.0074,-0.08361368430173866
2023-09,rank_tail,2023-08-17,2023-09-29,2023-10-02,2023-10-31,DG:lb=-0.3408;buy=100.58@2023-10-02;sell=113.80@2023-10-31;mret=0.1314 | DLTR:lb=-0.2513;buy=106.45@2023-10-02;sell=111.09@2023-10-31;mret=0.0436 | FMC:lb=-0.2393;buy=60.93@2023-10-02;sell=48.40@2023-10-31;mret=-0.2056 | PODD:lb=-0.2343;buy=159.49@2023-10-02;sell=132.57@2023-10-31;mret=-0.1688 | OGN:lb=-0.2264;buy=15.54@2023-10-02;sell=13.24@2023-10-31;mret=-0.1480 | SEDG:lb=-0.2043;buy=129.51@2023-10-02;sell=75.95@2023-10-31;mret=-0.4136 | ILMN:lb=-0.1911;buy=133.54@2023-10-02;sell=106.44@2023-10-31;mret=-0.2029 | HPQ:lb=-0.1624;buy=23.59@2023-10-02;sell=24.17@2023-10-31;mret=0.0245 | TPR:lb=-0.1601;buy=27.17@2023-10-02;sell=26.05@2023-10-31;mret=-0.0414 | AES:lb=-0.1579;buy=13.60@2023-10-02;sell=13.48@2023-10-31;mret=-0.0087,-0.10405715537788873
2023-10,rank_tail,2023-09-19,2023-10-31,2023-11-01,2023-11-30,ALGN:lb=-0.4195;buy=184.59@2023-11-01;sell=213.80@2023-11-30;mret=0.1582 | ENPH:lb=-0.3482;buy=79.58@2023-11-01;sell=101.02@2023-11-30;mret=0.2694 | ON:lb=-0.3353;buy=62.64@2023-11-01;sell=71.33@2023-11-30;mret=0.1387 | HAS:lb=-0.3080;buy=41.43@2023-11-01;sell=42.58@2023-11-30;mret=0.0279 | ALB:lb=-0.2956;buy=121.96@2023-11-01;sell=116.65@2023-11-30;mret=-0.0435 | MRNA:lb=-0.2884;buy=75.96@2023-11-01;sell=77.70@2023-11-30;mret=0.0229 | FMC:lb=-0.2597;buy=48.40@2023-11-01;sell=48.82@2023-11-30;mret=0.0086 | KMX:lb=-0.2554;buy=61.09@2023-11-01;sell=63.94@2023-11-30;mret=0.0467 | RVTY:lb=-0.2541;buy=82.40@2023-11-01;sell=88.42@2023-11-30;mret=0.0730 | TSLA:lb=-0.2464;buy=200.84@2023-11-01;sell=240.08@2023-11-30;mret=0.1954,0.09024504149883361
2023-11,rank_tail,2023-10-18,2023-11-30,2023-12-01,2023-12-29,PAYC:lb=-0.3213;buy=178.91@2023-12-01;sell=203.59@2023-12-29;mret=0.1379 | ALGN:lb=-0.2151;buy=213.80@2023-12-01;sell=274.00@2023-12-29;mret=0.2816 | ALB:lb=-0.2068;buy=116.65@2023-12-01;sell=139.38@2023-12-29;mret=0.1948 | ON:lb=-0.2038;buy=71.33@2023-12-01;sell=83.53@2023-12-29;mret=0.1710 | FMC:lb=-0.1889;buy=48.82@2023-12-01;sell=57.89@2023-12-29;mret=0.1858 | HAS:lb=-0.1873;buy=42.58@2023-12-01;sell=46.85@2023-12-29;mret=0.1002 | ENPH:lb=-0.1843;buy=101.02@2023-12-01;sell=132.14@2023-12-29;mret=0.3081 | ILMN:lb=-0.1808;buy=99.17@2023-12-01;sell=135.45@2023-12-29;mret=0.3658 | APA:lb=-0.1577;buy=33.06@2023-12-01;sell=32.95@2023-12-29;mret=-0.0033 | CI:lb=-0.1573;buy=252.24@2023-12-01;sell=288.67@2023-12-29;mret=0.1445,0.18952279982285924
2023-12,rank_tail,2023-11-15,2023-12-29,2024-01-02,2024-01-31,AON:lb=-0.1173;buy=286.86@2024-01-02;sell=294.77@2024-01-31;mret=0.0276 | ACGL:lb=-0.1015;buy=70.62@2024-01-02;sell=78.38@2024-01-31;mret=0.1099 | EXC:lb=-0.0950;buy=33.25@2024-01-02;sell=32.24@2024-01-31;mret=-0.0304 | HUM:lb=-0.0949;buy=446.45@2024-01-02;sell=368.68@2024-01-31;mret=-0.1742 | SBUX:lb=-0.0945;buy=91.15@2024-01-02;sell=88.32@2024-01-31;mret=-0.0310 | EG:lb=-0.0896;buy=342.63@2024-01-02;sell=373.04@2024-01-31;mret=0.0888 | ORCL:lb=-0.0757;buy=103.13@2024-01-02;sell=109.69@2024-01-31;mret=0.0636 | CHTR:lb=-0.0693;buy=388.68@2024-01-02;sell=370.71@2024-01-31;mret=-0.0462 | WMT:lb=-0.0680;buy=51.44@2024-01-02;sell=53.91@2024-01-31;mret=0.0482 | EQT:lb=-0.0646;buy=37.53@2024-01-02;sell=34.36@2024-01-31;mret=-0.0843,-0.004004269413159012
2024-01,rank_tail,2023-12-15,2024-01-31,2024-02-01,2024-02-29,ADM:lb=-0.2663;buy=51.63@2024-02-01;sell=49.80@2024-02-29;mret=-0.0354 | TSLA:lb=-0.2612;buy=187.29@2024-02-01;sell=201.88@2024-02-29;mret=0.0779 | ALB:lb=-0.2198;buy=110.69@2024-02-01;sell=132.98@2024-02-29;mret=0.2014 | BA:lb=-0.2014;buy=211.04@2024-02-01;sell=203.72@2024-02-29;mret=-0.0347 | MKTX:lb=-0.1923;buy=219.17@2024-02-01;sell=208.09@2024-02-29;mret=-0.0506 | WBD:lb=-0.1827;buy=10.02@2024-02-01;sell=8.79@2024-02-29;mret=-0.1228 | HUM:lb=-0.1791;buy=368.68@2024-02-01;sell=341.63@2024-02-29;mret=-0.0734 | ETSY:lb=-0.1750;buy=66.56@2024-02-01;sell=71.69@2024-02-29;mret=0.0771 | VFC:lb=-0.1733;buy=15.75@2024-02-01;sell=15.63@2024-02-29;mret=-0.0073 | ON:lb=-0.1695;buy=71.13@2024-02-01;sell=78.92@2024-02-29;mret=0.1095,0.016171931368962777
2024-02,rank_tail,2024-01-17,2024-02-29,2024-03-01,2024-03-28,ADM:lb=-0.2221;buy=49.80@2024-03-01;sell=58.90@2024-03-28;mret=0.1826 | HUM:lb=-0.2176;buy=341.63@2024-03-01;sell=338.98@2024-03-28;mret=-0.0078 | MKTX:lb=-0.1908;buy=208.09@2024-03-01;sell=213.79@2024-03-28;mret=0.0274 | PODD:lb=-0.1837;buy=164.00@2024-03-01;sell=171.40@2024-03-28;mret=0.0451 | CHTR:lb=-0.1818;buy=293.93@2024-03-01;sell=290.63@2024-03-28;mret=-0.0112 | GILD:lb=-0.1663;buy=67.39@2024-03-01;sell=69.16@2024-03-28;mret=0.0264 | WBD:lb=-0.1348;buy=8.79@2024-03-01;sell=8.73@2024-03-28;mret=-0.0068 | XEL:lb=-0.1231;buy=49.52@2024-03-01;sell=51.06@2024-03-28;mret=0.0311 | CHRW:lb=-0.1206;buy=71.13@2024-03-01;sell=73.11@2024-03-28;mret=0.0278 | VTR:lb=-0.1193;buy=40.00@2024-03-01;sell=41.62@2024-03-28;mret=0.0403,0.03668178284041623
2024-03,rank_tail,2024-02-14,2024-03-28,2024-04-01,2024-04-30,PANW:lb=-0.2286;buy=142.07@2024-04-01;sell=145.45@2024-04-30;mret=0.0238 | ADBE:lb=-0.1655;buy=504.60@2024-04-01;sell=462.83@2024-04-30;mret=-0.0828 | LULU:lb=-0.1521;buy=390.65@2024-04-01;sell=360.60@2024-04-30;mret=-0.0769 | LUV:lb=-0.1305;buy=28.07@2024-04-01;sell=24.94@2024-04-30;mret=-0.1113 | NKE:lb=-0.1130;buy=90.60@2024-04-01;sell=88.94@2024-04-30;mret=-0.0183 | VFC:lb=-0.1031;buy=14.76@2024-04-01;sell=11.99@2024-04-30;mret=-0.1877 | WBD:lb=-0.1028;buy=8.73@2024-04-01;sell=7.36@2024-04-30;mret=-0.1569 | ON:lb=-0.0994;buy=73.55@2024-04-01;sell=70.16@2024-04-30;mret=-0.0461 | ETSY:lb=-0.0980;buy=68.72@2024-04-01;sell=68.67@2024-04-30;mret=-0.0007 | BF-B:lb=-0.0964;buy=49.35@2024-04-01;sell=45.75@2024-04-30;mret=-0.0730,-0.07256209200929209
2024-04,rank_tail,2024-03-18,2024-04-30,2024-05-01,2024-05-31,GL:lb=-0.3454;buy=75.14@2024-05-01;sell=81.64@2024-05-31;mret=0.0865 | INTC:lb=-0.2866;buy=30.16@2024-05-01;sell=30.66@2024-05-31;mret=0.0166 | ULTA:lb=-0.2395;buy=404.84@2024-05-01;sell=395.09@2024-05-31;mret=-0.0241 | LULU:lb=-0.2154;buy=360.60@2024-05-01;sell=311.99@2024-05-31;mret=-0.1348 | PLD:lb=-0.2036;buy=96.14@2024-05-01;sell=104.09@2024-05-31;mret=0.0827 | EPAM:lb=-0.1962;buy=235.26@2024-05-01;sell=177.93@2024-05-31;mret=-0.2437 | BIO:lb=-0.1910;buy=269.75@2024-05-01;sell=286.86@2024-05-31;mret=0.0634 | LW:lb=-0.1898;buy=80.01@2024-05-01;sell=85.14@2024-05-31;mret=0.0641 | ACN:lb=-0.1894;buy=294.18@2024-05-01;sell=275.98@2024-05-31;mret=-0.0619 | EQIX:lb=-0.1738;buy=684.65@2024-05-01;sell=738.54@2024-05-31;mret=0.0787,-0.005414273432159389
2024-05,rank_tail,2024-04-18,2024-05-31,2024-06-03,2024-06-28,EPAM:lb=-0.2803;buy=177.93@2024-06-03;sell=188.11@2024-06-28;mret=0.0572 | PAYC:lb=-0.2122;buy=143.72@2024-06-03;sell=141.47@2024-06-28;mret=-0.0157 | DAY:lb=-0.1885;buy=49.46@2024-06-03;sell=49.60@2024-06-28;mret=0.0028 | AAL:lb=-0.1797;buy=11.50@2024-06-03;sell=11.33@2024-06-28;mret=-0.0148 | GPN:lb=-0.1664;buy=99.93@2024-06-03;sell=95.14@2024-06-28;mret=-0.0480 | ODFL:lb=-0.1567;buy=173.30@2024-06-03;sell=174.90@2024-06-28;mret=0.0092 | SMCI:lb=-0.1551;buy=78.45@2024-06-03;sell=81.93@2024-06-28;mret=0.0444 | BMY:lb=-0.1493;buy=38.13@2024-06-03;sell=38.54@2024-06-28;mret=0.0107 | ALGN:lb=-0.1464;buy=257.21@2024-06-03;sell=241.43@2024-06-28;mret=-0.0614 | EL:lb=-0.1435;buy=119.77@2024-06-03;sell=103.30@2024-06-28;mret=-0.1375,-0.012838816752724913
2024-06,rank_tail,2024-05-15,2024-06-28,2024-07-01,2024-07-31,ALB:lb=-0.2485;buy=92.78@2024-07-01;sell=90.99@2024-07-31;mret=-0.0194 | AAL:lb=-0.2416;buy=11.33@2024-07-01;sell=10.64@2024-07-31;mret=-0.0609 | EL:lb=-0.2134;buy=103.30@2024-07-01;sell=96.71@2024-07-31;mret=-0.0638 | BBWI:lb=-0.2133;buy=37.35@2024-07-01;sell=35.15@2024-07-31;mret=-0.0589 | DAY:lb=-0.2077;buy=49.60@2024-07-01;sell=59.28@2024-07-31;mret=0.1952 | WAT:lb=-0.1981;buy=290.12@2024-07-01;sell=336.28@2024-07-31;mret=0.1591 | POOL:lb=-0.1977;buy=300.30@2024-07-01;sell=365.49@2024-07-31;mret=0.2171 | BLDR:lb=-0.1950;buy=138.41@2024-07-01;sell=167.37@2024-07-31;mret=0.2092 | PAYC:lb=-0.1922;buy=141.47@2024-07-01;sell=164.95@2024-07-31;mret=0.1660 | NKE:lb=-0.1746;buy=72.94@2024-07-01;sell=72.45@2024-07-31;mret=-0.0068,0.07186589145751854
2024-07,rank_tail,2024-06-17,2024-07-31,2024-08-01,2024-08-30,DXCM:lb=-0.4180;buy=67.82@2024-08-01;sell=69.34@2024-08-30;mret=0.0224 | CRWD:lb=-0.4059;buy=231.96@2024-08-01;sell=277.28@2024-08-30;mret=0.1954 | LW:lb=-0.3110;buy=57.88@2024-08-01;sell=60.07@2024-08-30;mret=0.0380 | EW:lb=-0.2742;buy=63.05@2024-08-01;sell=69.96@2024-08-30;mret=0.1096 | MU:lb=-0.2565;buy=109.24@2024-08-01;sell=95.73@2024-08-30;mret=-0.1237 | NKE:lb=-0.2120;buy=72.45@2024-08-01;sell=80.63@2024-08-30;mret=0.1130 | SMCI:lb=-0.2093;buy=70.17@2024-08-01;sell=43.77@2024-08-30;mret=-0.3762 | DPZ:lb=-0.1944;buy=419.03@2024-08-01;sell=404.87@2024-08-30;mret=-0.0338 | CMG:lb=-0.1930;buy=54.32@2024-08-01;sell=56.08@2024-08-30;mret=0.0324 | QCOM:lb=-0.1857;buy=175.16@2024-08-01;sell=169.69@2024-08-30;mret=-0.0312,-0.010681604290151636
2024-08,rank_tail,2024-07-19,2024-08-30,2024-09-03,2024-09-30,SMCI:lb=-0.4507;buy=43.77@2024-09-03;sell=41.64@2024-09-30;mret=-0.0487 | DXCM:lb=-0.3790;buy=69.34@2024-09-03;sell=67.04@2024-09-30;mret=-0.0332 | MRNA:lb=-0.3611;buy=77.40@2024-09-03;sell=66.83@2024-09-30;mret=-0.1366 | INTC:lb=-0.3275;buy=22.04@2024-09-03;sell=23.46@2024-09-30;mret=0.0644 | DG:lb=-0.3223;buy=80.33@2024-09-03;sell=81.88@2024-09-30;mret=0.0193 | ABNB:lb=-0.2073;buy=117.31@2024-09-03;sell=126.81@2024-09-30;mret=0.0810 | DLTR:lb=-0.2071;buy=84.49@2024-09-03;sell=70.32@2024-09-30;mret=-0.1677 | LW:lb=-0.1959;buy=60.07@2024-09-03;sell=62.81@2024-09-30;mret=0.0455 | EW:lb=-0.1912;buy=69.96@2024-09-03;sell=65.99@2024-09-30;mret=-0.0567 | F:lb=-0.1871;buy=10.28@2024-09-03;sell=9.70@2024-09-30;mret=-0.0563,-0.023933164467727863
2024-09,rank_tail,2024-08-16,2024-09-30,2024-10-01,2024-10-31,SMCI:lb=-0.3378;buy=41.64@2024-10-01;sell=29.11@2024-10-31;mret=-0.3009 | DG:lb=-0.3139;buy=81.88@2024-10-01;sell=78.04@2024-10-31;mret=-0.0469 | DLTR:lb=-0.2881;buy=70.32@2024-10-01;sell=64.64@2024-10-31;mret=-0.0808 | MRNA:lb=-0.2304;buy=66.83@2024-10-01;sell=54.36@2024-10-31;mret=-0.1866 | APA:lb=-0.1638;buy=23.00@2024-10-01;sell=22.41@2024-10-31;mret=-0.0255 | BA:lb=-0.1553;buy=152.04@2024-10-01;sell=149.31@2024-10-31;mret=-0.0180 | DVN:lb=-0.1228;buy=37.81@2024-10-01;sell=37.39@2024-10-31;mret=-0.0112 | FANG:lb=-0.1151;buy=166.81@2024-10-01;sell=171.04@2024-10-31;mret=0.0253 | REGN:lb=-0.1086;buy=1045.44@2024-10-01;sell=833.58@2024-10-31;mret=-0.2027 | DXCM:lb=-0.1019;buy=67.04@2024-10-01;sell=70.48@2024-10-31;mret=0.0513,-0.07561235396458377
2024-10,rank_tail,2024-09-19,2024-10-31,2024-11-01,2024-11-29,SMCI:lb=-0.3342;buy=29.11@2024-11-01;sell=32.64@2024-11-29;mret=0.1213 | HII:lb=-0.3099;buy=179.50@2024-11-01;sell=193.39@2024-11-29;mret=0.0774 | QRVO:lb=-0.3093;buy=71.26@2024-11-01;sell=69.05@2024-11-29;mret=-0.0310 | ENPH:lb=-0.2924;buy=83.04@2024-11-01;sell=71.35@2024-11-29;mret=-0.1408 | REGN:lb=-0.2713;buy=833.58@2024-11-01;sell=746.08@2024-11-29;mret=-0.1050 | ELV:lb=-0.2458;buy=396.44@2024-11-01;sell=397.61@2024-11-29;mret=0.0030 | IDXX:lb=-0.2130;buy=406.92@2024-11-01;sell=421.75@2024-11-29;mret=0.0364 | EL:lb=-0.2116;buy=67.42@2024-11-01;sell=70.87@2024-11-29;mret=0.0511 | TER:lb=-0.2063;buy=105.63@2024-11-01;sell=109.52@2024-11-29;mret=0.0368 | ALGN:lb=-0.2027;buy=205.03@2024-11-01;sell=232.77@2024-11-29;mret=0.1353,0.03192128135813643
2024-11,rank_tail,2024-10-17,2024-11-29,2024-12-02,2024-12-31,CE:lb=-0.4567;buy=73.03@2024-12-02;sell=69.04@2024-12-31;mret=-0.0546 | MPWR:lb=-0.3817;buy=562.75@2024-12-02;sell=587.82@2024-12-31;mret=0.0445 | QRVO:lb=-0.3378;buy=69.05@2024-12-02;sell=69.93@2024-12-31;mret=0.0127 | SMCI:lb=-0.3141;buy=32.64@2024-12-02;sell=30.48@2024-12-31;mret=-0.0662 | NEM:lb=-0.2533;buy=41.24@2024-12-02;sell=36.60@2024-12-31;mret=-0.1125 | REGN:lb=-0.2484;buy=746.08@2024-12-02;sell=708.40@2024-12-31;mret=-0.0505 | HII:lb=-0.2391;buy=193.39@2024-12-02;sell=184.65@2024-12-31;mret=-0.0452 | AES:lb=-0.2360;buy=12.29@2024-12-02;sell=12.13@2024-12-31;mret=-0.0130 | ENPH:lb=-0.2208;buy=71.35@2024-12-02;sell=68.68@2024-12-31;mret=-0.0374 | MRNA:lb=-0.2145;buy=43.06@2024-12-02;sell=41.58@2024-12-31;mret=-0.0344,-0.02969247143487097
2024-12,rank_tail,2024-11-15,2024-12-31,2025-01-02,2025-01-31,NUE:lb=-0.2027;buy=115.23@2025-01-02;sell=126.80@2025-01-31;mret=0.1004 | LEN:lb=-0.1924;buy=129.80@2025-01-02;sell=129.51@2025-01-31;mret=-0.0022 | BLDR:lb=-0.1892;buy=142.93@2025-01-02;sell=167.28@2025-01-31;mret=0.1704 | TPL:lb=-0.1859;buy=366.40@2025-01-02;sell=429.75@2025-01-31;mret=0.1729 | ODFL:lb=-0.1807;buy=175.14@2025-01-02;sell=184.28@2025-01-31;mret=0.0522 | NDSN:lb=-0.1787;buy=205.45@2025-01-02;sell=217.04@2025-01-31;mret=0.0564 | STLD:lb=-0.1784;buy=112.77@2025-01-02;sell=126.74@2025-01-31;mret=0.1239 | INTC:lb=-0.1766;buy=20.05@2025-01-02;sell=19.43@2025-01-31;mret=-0.0309 | UBER:lb=-0.1765;buy=60.32@2025-01-02;sell=66.85@2025-01-31;mret=0.1083 | ALB:lb=-0.1653;buy=84.33@2025-01-02;sell=82.48@2025-01-31;mret=-0.0220,0.07421282397378004
