year_month,rule,lookback_start,lookback_end,buy_date,sell_date,holdings,return,benchmark_return,spy_return,active_return,active_return_vs_spy
2015-01,rank_tail,2015-01-02,2015-01-30,2015-02-02,2015-02-27,,0.0,0.05947925167927326,0.05620470813377465,-0.05947925167927326,-0.05620470813377465
2018-09,rank_tail,2018-08-16,2018-09-28,2018-10-01,2018-10-31,AMAT:lb=-0.1814;buy=35.66@2018-10-01;sell=30.34@2018-10-31;mret=-0.1493 | CPRT:lb=-0.1527;buy=12.88@2018-10-01;sell=12.23@2018-10-31;mret=-0.0508 | DLTR:lb=-0.1420;buy=81.55@2018-10-01;sell=84.30@2018-10-31;mret=0.0337 | CPB:lb=-0.1285;buy=28.67@2018-10-01;sell=29.56@2018-10-31;mret=0.0309 | LRCX:lb=-0.1236;buy=13.74@2018-10-01;sell=12.84@2018-10-31;mret=-0.0657 | PHM:lb=-0.1140;buy=22.88@2018-10-01;sell=22.70@2018-10-31;mret=-0.0081 | EQT:lb=-0.1127;buy=22.27@2018-10-01;sell=17.10@2018-10-31;mret=-0.2320 | WFC:lb=-0.1040;buy=42.95@2018-10-01;sell=43.49@2018-10-31;mret=0.0127 | MLM:lb=-0.0994;buy=172.60@2018-10-01;sell=162.48@2018-10-31;mret=-0.0586 | CMG:lb=-0.0958;buy=9.09@2018-10-01;sell=9.21@2018-10-31;mret=0.0128,-0.04639857958605942,-0.07106710209854583,-0.06910447501853811,0.024668522512486413,0.022705895432478695
2018-10,rank_tail,2018-09-19,2018-10-31,2018-11-01,2018-11-30,ALGN:lb=-0.4178;buy=221.20@2018-11-01;sell=229.89@2018-11-30;mret=0.0393 | AMD:lb=-0.4165;buy=18.21@2018-11-01;sell=21.30@2018-11-30;mret=0.1697 | MHK:lb=-0.3342;buy=124.73@2018-11-01;sell=128.06@2018-11-30;mret=0.0267 | NKTR:lb=-0.3177;buy=580.20@2018-11-01;sell=605.85@2018-11-30;mret=0.0442 | NFX:lb=-0.3013;buy=20.20@2018-11-01;sell=16.95@2018-11-30;mret=-0.1609 | URI:lb=-0.2894;buy=116.29@2018-11-01;sell=113.44@2018-11-30;mret=-0.0245 | EQT:lb=-0.2860;buy=17.10@2018-11-01;sell=17.33@2018-11-30;mret=0.0136 | NWL:lb=-0.2662;buy=11.29@2018-11-01;sell=16.81@2018-11-30;mret=0.4881 | WYNN:lb=-0.2588;buy=93.22@2018-11-01;sell=102.11@2018-11-30;mret=0.0954 | WDC:lb=-0.2561;buy=30.36@2018-11-01;sell=32.00@2018-11-30;mret=0.0539,0.07500864153504527,0.031630029920548974,0.018549268305479538,0.0433786116144963,0.056459373229565735
2018-11,rank_tail,2018-10-18,2018-11-30,2018-12-03,2018-12-31,PCG:lb=-0.4532;buy=26.08@2018-12-03;sell=23.48@2018-12-31;mret=-0.0997 | GE:lb=-0.3942;buy=34.77@2018-12-03;sell=35.14@2018-12-31;mret=0.0107 | NVDA:lb=-0.3170;buy=4.05@2018-12-03;sell=3.31@2018-12-31;mret=-0.1831 | NFX:lb=-0.2920;buy=16.95@2018-12-03;sell=14.66@2018-12-31;mret=-0.1351 | ALGN:lb=-0.2884;buy=229.89@2018-12-03;sell=209.43@2018-12-31;mret=-0.0890 | DXC:lb=-0.2870;buy=60.44@2018-12-03;sell=51.13@2018-12-31;mret=-0.1540 | CPRI:lb=-0.2735;buy=43.75@2018-12-03;sell=37.92@2018-12-31;mret=-0.1333 | DVN:lb=-0.2299;buy=19.31@2018-12-03;sell=16.15@2018-12-31;mret=-0.1637 | SLB:lb=-0.2281;buy=36.66@2018-12-03;sell=29.64@2018-12-31;mret=-0.1913 | VLO:lb=-0.2198;buy=59.98@2018-12-03;sell=56.28@2018-12-31;mret=-0.0617,-0.11818828327091302,-0.09678205450967503,-0.08804815808284949,-0.02140622876123799,-0.030140125188063527
2018-12,rank_tail,2018-11-14,2018-12-31,2019-01-02,2019-01-31,PRGO:lb=-0.3875;buy=31.99@2019-01-02;sell=38.35@2019-01-31;mret=0.1987 | CAG:lb=-0.3456;buy=16.09@2019-01-02;sell=16.47@2019-01-31;mret=0.0233 | NVDA:lb=-0.3223;buy=3.31@2019-01-02;sell=3.56@2019-01-31;mret=0.0768 | FDX:lb=-0.2813;buy=142.11@2019-01-02;sell=156.42@2019-01-31;mret=0.1007 | FLR:lb=-0.2767;buy=30.91@2019-01-02;sell=35.11@2019-01-31;mret=0.1357 | APA:lb=-0.2733;buy=21.83@2019-01-02;sell=27.51@2019-01-31;mret=0.2602 | DVN:lb=-0.2598;buy=16.15@2019-01-02;sell=19.10@2019-01-31;mret=0.1823 | XRX:lb=-0.2587;buy=13.41@2019-01-02;sell=19.14@2019-01-31;mret=0.4276 | BHF:lb=-0.2504;buy=30.48@2019-01-02;sell=37.34@2019-01-31;mret=0.2251 | NFX:lb=-0.2467;buy=14.66@2019-01-02;sell=18.28@2019-01-31;mret=0.2469,0.18726701384869648,0.09826789070863384,0.08006518953328623,0.08899912314006264,0.10720182431541025
2019-01,rank_tail,2018-12-17,2019-01-31,2019-02-01,2019-02-28,CAG:lb=-0.2465;buy=16.47@2019-02-01;sell=17.78@2019-02-28;mret=0.0799 | PRGO:lb=-0.1761;buy=38.35@2019-02-01;sell=40.37@2019-02-28;mret=0.0527 | MKC:lb=-0.1504;buy=54.17@2019-02-01;sell=59.58@2019-02-28;mret=0.0998 | RMD:lb=-0.1408;buy=89.27@2019-02-01;sell=96.46@2019-02-28;mret=0.0805 | M:lb=-0.1314;buy=19.61@2019-02-01;sell=18.48@2019-02-28;mret=-0.0574 | QCOM:lb=-0.1312;buy=41.81@2019-02-01;sell=45.08@2019-02-28;mret=0.0782 | HRB:lb=-0.1006;buy=17.98@2019-02-01;sell=18.41@2019-02-28;mret=0.0237 | ILMN:lb=-0.1000;buy=272.17@2019-02-01;sell=304.25@2019-02-28;mret=0.1179 | CPB:lb=-0.0780;buy=28.28@2019-02-01;sell=28.76@2019-02-28;mret=0.0167 | CBOE:lb=-0.0698;buy=85.06@2019-02-01;sell=87.76@2019-02-28;mret=0.0317,0.05340887803594607,0.04017279222781722,0.03241594712033802,0.01323608580812885,0.020992930915608055
2019-02,rank_tail,2019-01-15,2019-02-28,2019-03-01,2019-03-29,KHC:lb=-0.2925;buy=23.63@2019-03-01;sell=23.53@2019-03-29;mret=-0.0041 | NWL:lb=-0.2087;buy=11.81@2019-03-01;sell=11.17@2019-03-29;mret=-0.0548 | TTWO:lb=-0.1806;buy=87.26@2019-03-01;sell=94.37@2019-03-29;mret=0.0815 | CI:lb=-0.1125;buy=159.51@2019-03-01;sell=147.10@2019-03-29;mret=-0.0779 | RMD:lb=-0.1110;buy=96.46@2019-03-01;sell=97.91@2019-03-29;mret=0.0150 | NKTR:lb=-0.0894;buy=608.10@2019-03-01;sell=504.00@2019-03-29;mret=-0.1712 | CVS:lb=-0.0858;buy=46.44@2019-03-01;sell=43.31@2019-03-29;mret=-0.0674 | ABBV:lb=-0.0732;buy=59.20@2019-03-01;sell=60.21@2019-03-29;mret=0.0170 | HSIC:lb=-0.0682;buy=59.30@2019-03-01;sell=60.11@2019-03-29;mret=0.0137 | TRIP:lb=-0.0631;buy=47.28@2019-03-01;sell=45.75@2019-03-29;mret=-0.0323,-0.028442166213392128,0.010082249599636661,0.01810071034199834,-0.03852441581302879,-0.04654287655539047
2019-03,rank_tail,2019-02-14,2019-03-29,2019-04-01,2019-04-30,KHC:lb=-0.3018;buy=23.53@2019-04-01;sell=23.96@2019-04-30;mret=0.0181 | NWL:lb=-0.2831;buy=11.17@2019-04-01;sell=10.47@2019-04-30;mret=-0.0626 | BIIB:lb=-0.2720;buy=236.38@2019-04-01;sell=229.24@2019-04-30;mret=-0.0302 | MAT:lb=-0.2312;buy=13.00@2019-04-01;sell=12.19@2019-04-30;mret=-0.0623 | NKTR:lb=-0.2116;buy=504.00@2019-04-01;sell=480.30@2019-04-30;mret=-0.0470 | CVS:lb=-0.2033;buy=43.31@2019-04-01;sell=44.09@2019-04-30;mret=0.0180 | CNC:lb=-0.1698;buy=53.10@2019-04-01;sell=51.56@2019-04-30;mret=-0.0290 | CI:lb=-0.1632;buy=147.10@2019-04-01;sell=145.28@2019-04-30;mret=-0.0123 | HPQ:lb=-0.1565;buy=15.41@2019-04-01;sell=15.83@2019-04-30;mret=0.0268 | ALK:lb=-0.1525;buy=54.89@2019-04-01;sell=60.55@2019-04-30;mret=0.1030,-0.005741642169650674,0.03579738475316874,0.04085209071379947,-0.04153902692281941,-0.046593732883450145
2019-04,rank_tail,2019-03-18,2019-04-30,2019-05-01,2019-05-31,BIIB:lb=-0.2961;buy=229.24@2019-05-01;sell=219.29@2019-05-31;mret=-0.0434 | MAT:lb=-0.1696;buy=12.19@2019-05-01;sell=9.85@2019-05-31;mret=-0.1920 | REGN:lb=-0.1581;buy=341.25@2019-05-01;sell=300.06@2019-05-31;mret=-0.1207 | ALB:lb=-0.1316;buy=68.46@2019-05-01;sell=57.73@2019-05-31;mret=-0.1567 | CNC:lb=-0.1314;buy=51.56@2019-05-01;sell=57.75@2019-05-31;mret=0.1201 | WAT:lb=-0.1294;buy=213.54@2019-05-01;sell=200.71@2019-05-31;mret=-0.0601 | OXY:lb=-0.1213;buy=50.91@2019-05-01;sell=43.04@2019-05-31;mret=-0.1547 | INCY:lb=-0.1030;buy=76.80@2019-05-01;sell=78.63@2019-05-31;mret=0.0238 | PNR:lb=-0.1015;buy=35.50@2019-05-01;sell=31.71@2019-05-31;mret=-0.1070 | CHRW:lb=-0.1009;buy=68.92@2019-05-01;sell=67.76@2019-05-31;mret=-0.0169,-0.07269464247895097,-0.06767518558268504,-0.06377101391089479,-0.005019456896265928,-0.008923628568056174
2019-05,rank_tail,2019-04-17,2019-05-31,2019-06-03,2019-06-28,PVH:lb=-0.3560;buy=84.36@2019-06-03;sell=93.72@2019-06-28;mret=0.1109 | CPRI:lb=-0.3325;buy=32.48@2019-06-03;sell=34.68@2019-06-28;mret=0.0677 | HAL:lb=-0.3261;buy=18.57@2019-06-03;sell=20.01@2019-06-28;mret=0.0771 | WDC:lb=-0.3164;buy=26.90@2019-06-03;sell=34.75@2019-06-28;mret=0.2922 | FCX:lb=-0.3162;buy=8.96@2019-06-03;sell=10.72@2019-06-28;mret=0.1957 | FLR:lb=-0.3141;buy=26.96@2019-06-03;sell=32.76@2019-06-28;mret=0.2154 | KSS:lb=-0.2937;buy=33.78@2019-06-03;sell=33.02@2019-06-28;mret=-0.0225 | APTV:lb=-0.2921;buy=63.56@2019-06-03;sell=80.22@2019-06-28;mret=0.2622 | APA:lb=-0.2875;buy=22.00@2019-06-03;sell=24.45@2019-06-28;mret=0.1112 | IPGP:lb=-0.2796;buy=125.17@2019-06-03;sell=154.25@2019-06-28;mret=0.2323,0.15246696334255372,0.07724964558598102,0.069586453412249,0.0752173177565727,0.08288050993030471
2019-06,rank_tail,2019-05-16,2019-06-28,2019-07-01,2019-07-31,KSS:lb=-0.2440;buy=33.02@2019-07-01;sell=37.41@2019-07-31;mret=0.1327 | MAC:lb=-0.2019;buy=23.15@2019-07-01;sell=22.85@2019-07-31;mret=-0.0131 | ALGN:lb=-0.1728;buy=273.70@2019-07-01;sell=209.08@2019-07-31;mret=-0.2361 | PVH:lb=-0.1424;buy=93.72@2019-07-01;sell=88.05@2019-07-31;mret=-0.0604 | CPRI:lb=-0.1390;buy=34.68@2019-07-01;sell=35.59@2019-07-31;mret=0.0262 | CCL:lb=-0.1286;buy=44.99@2019-07-01;sell=45.65@2019-07-31;mret=0.0146 | HP:lb=-0.1284;buy=36.56@2019-07-01;sell=35.88@2019-07-31;mret=-0.0186 | KR:lb=-0.1196;buy=18.86@2019-07-01;sell=18.38@2019-07-31;mret=-0.0253 | NTAP:lb=-0.1147;buy=51.56@2019-07-01;sell=49.26@2019-07-31;mret=-0.0446 | HAL:lb=-0.1139;buy=20.01@2019-07-01;sell=20.24@2019-07-31;mret=0.0114,-0.019543375500470805,0.00982445522847919,0.015119674280511752,-0.029367830728949995,-0.03466304978098256
2019-07,rank_tail,2019-06-18,2019-07-31,2019-08-01,2019-08-30,ALGN:lb=-0.2792;buy=209.08@2019-08-01;sell=183.11@2019-08-30;mret=-0.1242 | COTY:lb=-0.2054;buy=10.55@2019-08-01;sell=9.23@2019-08-30;mret=-0.1247 | NKTR:lb=-0.1908;buy=426.90@2019-08-01;sell=263.55@2019-08-30;mret=-0.3826 | MHK:lb=-0.1724;buy=124.69@2019-08-01;sell=118.89@2019-08-30;mret=-0.0465 | UAA:lb=-0.1540;buy=23.07@2019-08-01;sell=18.61@2019-08-30;mret=-0.1933 | UA:lb=-0.1525;buy=20.34@2019-08-01;sell=16.92@2019-08-30;mret=-0.1681 | ILMN:lb=-0.1393;buy=291.23@2019-08-01;sell=273.68@2019-08-30;mret=-0.0603 | APA:lb=-0.1382;buy=20.83@2019-08-01;sell=18.40@2019-08-30;mret=-0.1167 | ABBV:lb=-0.1356;buy=51.20@2019-08-01;sell=50.52@2019-08-30;mret=-0.0132 | IT:lb=-0.1261;buy=139.33@2019-08-01;sell=133.67@2019-08-30;mret=-0.0406,-0.12699587583508287,-0.028363715561097624,-0.01674368015742267,-0.09863216027398525,-0.1102521956776602
2019-08,rank_tail,2019-07-19,2019-08-30,2019-09-03,2019-09-30,NKTR:lb=-0.4504;buy=263.55@2019-09-03;sell=273.30@2019-09-30;mret=0.0370 | DXC:lb=-0.4060;buy=32.18@2019-09-03;sell=28.76@2019-09-30;mret=-0.1063 | ALGN:lb=-0.3488;buy=183.11@2019-09-03;sell=180.92@2019-09-30;mret=-0.0120 | ULTA:lb=-0.3341;buy=237.73@2019-09-03;sell=250.65@2019-09-30;mret=0.0543 | M:lb=-0.3321;buy=11.38@2019-09-03;sell=12.24@2019-09-30;mret=0.0756 | TPR:lb=-0.3185;buy=17.47@2019-09-03;sell=22.39@2019-09-30;mret=0.2817 | UAA:lb=-0.3095;buy=18.61@2019-09-03;sell=19.94@2019-09-30;mret=0.0715 | UA:lb=-0.2935;buy=16.92@2019-09-03;sell=18.13@2019-09-30;mret=0.0715 | CPRI:lb=-0.2739;buy=26.38@2019-09-03;sell=33.16@2019-09-30;mret=0.2570 | BEN:lb=-0.2599;buy=19.20@2019-09-03;sell=21.28@2019-09-30;mret=0.1082,0.08249071206657455,0.03388730343710522,0.019457993265182383,0.048603408629469325,0.06303271880139216
2019-09,rank_tail,2019-08-16,2019-09-30,2019-10-01,2019-10-31,ULTA:lb=-0.2217;buy=250.65@2019-10-01;sell=233.15@2019-10-31;mret=-0.0698 | HUM:lb=-0.1374;buy=242.19@2019-10-01;sell=278.69@2019-10-31;mret=0.1507 | HRB:lb=-0.1326;buy=18.55@2019-10-01;sell=19.63@2019-10-31;mret=0.0580 | NFLX:lb=-0.1162;buy=26.76@2019-10-01;sell=28.74@2019-10-31;mret=0.0739 | COO:lb=-0.1144;buy=74.20@2019-10-01;sell=72.70@2019-10-31;mret=-0.0202 | UNH:lb=-0.1113;buy=196.31@2019-10-01;sell=228.27@2019-10-31;mret=0.1628 | INCY:lb=-0.1070;buy=74.23@2019-10-01;sell=83.92@2019-10-31;mret=0.1305 | MKTX:lb=-0.1057;buy=308.06@2019-10-01;sell=346.71@2019-10-31;mret=0.1255 | MO:lb=-0.1031;buy=24.93@2019-10-01;sell=27.30@2019-10-31;mret=0.0951 | CNC:lb=-0.0989;buy=43.26@2019-10-01;sell=53.08@2019-10-31;mret=0.2270,0.09335740217223343,0.013896357928052439,0.022104661086522537,0.07946104424418099,0.07125274108571089
2019-10,rank_tail,2019-09-19,2019-10-31,2019-11-01,2019-11-29,DVN:lb=-0.2188;buy=14.68@2019-11-01;sell=15.84@2019-11-29;mret=0.0794 | HAS:lb=-0.1897;buy=77.07@2019-11-01;sell=80.55@2019-11-29;mret=0.0451 | FTI:lb=-0.1779;buy=14.02@2019-11-01;sell=13.47@2019-11-29;mret=-0.0390 | WDC:lb=-0.1683;buy=38.09@2019-11-01;sell=37.11@2019-11-29;mret=-0.0256 | APA:lb=-0.1497;buy=18.69@2019-11-01;sell=19.22@2019-11-29;mret=0.0286 | MAC:lb=-0.1494;buy=19.50@2019-11-01;sell=19.60@2019-11-29;mret=0.0052 | EOG:lb=-0.1472;buy=52.84@2019-11-01;sell=54.05@2019-11-29;mret=0.0229 | DXC:lb=-0.1412;buy=26.98@2019-11-01;sell=36.39@2019-11-29;mret=0.3491 | SLB:lb=-0.1343;buy=27.99@2019-11-01;sell=31.00@2019-11-29;mret=0.1074 | HP:lb=-0.1281;buy=27.53@2019-11-01;sell=29.54@2019-11-29;mret=0.0729,0.0642750077527634,0.03270609214995934,0.03619833868217315,0.03156891560280406,0.028076669070590254
2019-11,rank_tail,2019-10-17,2019-11-29,2019-12-02,2019-12-31,EXPE:lb=-0.2633;buy=100.47@2019-12-02;sell=106.88@2019-12-31;mret=0.0637 | DLTR:lb=-0.2208;buy=91.46@2019-12-02;sell=94.05@2019-12-31;mret=0.0283 | ANET:lb=-0.1920;buy=12.20@2019-12-02;sell=12.71@2019-12-31;mret=0.0424 | VTR:lb=-0.1895;buy=45.64@2019-12-02;sell=45.82@2019-12-31;mret=0.0040 | TRIP:lb=-0.1797;buy=28.40@2019-12-02;sell=30.38@2019-12-31;mret=0.0697 | FTI:lb=-0.1756;buy=13.47@2019-12-02;sell=15.33@2019-12-31;mret=0.1380 | HAS:lb=-0.1633;buy=80.55@2019-12-02;sell=83.65@2019-12-31;mret=0.0384 | WDC:lb=-0.1558;buy=37.11@2019-12-02;sell=46.80@2019-12-31;mret=0.2611 | CNP:lb=-0.1347;buy=20.88@2019-12-02;sell=23.19@2019-12-31;mret=0.1103 | PSA:lb=-0.1247;buy=162.00@2019-12-02;sell=165.33@2019-12-31;mret=0.0205,0.07701944641599345,0.028903372049483123,0.02905511515069037,0.04811607436651033,0.047964331265303084
2019-12,rank_tail,2019-11-15,2019-12-31,2020-01-02,2020-01-31,DLTR:lb=-0.1360;buy=94.05@2020-01-02;sell=87.07@2020-01-31;mret=-0.0742 | KSS:lb=-0.1256;buy=36.35@2020-01-02;sell=30.50@2020-01-31;mret=-0.1609 | BA:lb=-0.1235;buy=323.83@2020-01-02;sell=316.39@2020-01-31;mret=-0.0230 | KMX:lb=-0.1054;buy=87.67@2020-01-02;sell=97.04@2020-01-31;mret=0.1069 | ROL:lb=-0.0960;buy=20.56@2020-01-02;sell=23.53@2020-01-31;mret=0.1445 | CAH:lb=-0.0920;buy=43.22@2020-01-02;sell=43.76@2020-01-31;mret=0.0125 | HD:lb=-0.0738;buy=188.88@2020-01-02;sell=197.29@2020-01-31;mret=0.0445 | HPE:lb=-0.0725;buy=13.09@2020-01-02;sell=11.50@2020-01-31;mret=-0.1217 | MCK:lb=-0.0648;buy=132.87@2020-01-02;sell=136.99@2020-01-31;mret=0.0310 | LUV:lb=-0.0629;buy=50.03@2020-01-02;sell=50.96@2020-01-31;mret=0.0185,-0.004671545956812517,-0.017913815561332536,-0.0004036373926951109,0.013242269604520018,-0.004267908564117406
2020-01,rank_tail,2019-12-17,2020-01-31,2020-02-03,2020-02-28,BWA:lb=-0.2317;buy=27.53@2020-02-03;sell=25.51@2020-02-28;mret=-0.0733 | CPRI:lb=-0.2091;buy=29.96@2020-02-03;sell=25.82@2020-02-28;mret=-0.1382 | DD:lb=-0.2031;buy=19.02@2020-02-03;sell=16.04@2020-02-28;mret=-0.1564 | INCY:lb=-0.1998;buy=73.07@2020-02-03;sell=75.41@2020-02-28;mret=0.0320 | PSX:lb=-0.1916;buy=71.33@2020-02-03;sell=59.03@2020-02-28;mret=-0.1724 | LYB:lb=-0.1793;buy=52.32@2020-02-03;sell=48.74@2020-02-28;mret=-0.0684 | URI:lb=-0.1752;buy=131.42@2020-02-03;sell=128.31@2020-02-28;mret=-0.0237 | FTI:lb=-0.1749;buy=11.81@2020-02-03;sell=10.61@2020-02-28;mret=-0.1012 | PVH:lb=-0.1727;buy=86.40@2020-02-03;sell=73.45@2020-02-28;mret=-0.1498 | AAP:lb=-0.1657;buy=116.85@2020-02-03;sell=117.94@2020-02-28;mret=0.0093,-0.08409792414655726,-0.09021173493263335,-0.07916547369066051,0.00611381078607609,-0.004932450455896742
2020-02,rank_tail,2020-01-15,2020-02-28,2020-03-02,2020-03-31,RCL:lb=-0.3937;buy=78.24@2020-03-02;sell=31.61@2020-03-31;mret=-0.5960 | DVN:lb=-0.3811;buy=11.80@2020-03-02;sell=5.07@2020-03-31;mret=-0.5699 | NCLH:lb=-0.3525;buy=37.26@2020-03-02;sell=10.96@2020-03-31;mret=-0.7059 | UA:lb=-0.3397;buy=12.48@2020-03-02;sell=8.06@2020-03-31;mret=-0.3542 | UAA:lb=-0.3300;buy=14.19@2020-03-02;sell=9.21@2020-03-31;mret=-0.3510 | CCL:lb=-0.3289;buy=33.46@2020-03-02;sell=13.17@2020-03-31;mret=-0.6064 | FANG:lb=-0.3210;buy=48.45@2020-03-02;sell=20.60@2020-03-31;mret=-0.5748 | OXY:lb=-0.3072;buy=29.88@2020-03-02;sell=10.89@2020-03-31;mret=-0.6356 | AAL:lb=-0.3067;buy=19.05@2020-03-02;sell=12.19@2020-03-31;mret=-0.3601 | BKR:lb=-0.3044;buy=13.69@2020-03-02;sell=8.93@2020-03-31;mret=-0.3474,-0.49268128851429593,-0.18174623318995486,-0.12487141575816962,-0.31093505532434107,-0.3678098727561263
2020-03,rank_tail,2020-02-18,2020-03-31,2020-04-01,2020-04-30,APA:lb=-0.8513;buy=3.63@2020-04-01;sell=11.41@2020-04-30;mret=2.1384 | NCLH:lb=-0.7880;buy=10.96@2020-04-01;sell=16.40@2020-04-30;mret=0.4964 | OKE:lb=-0.7165;buy=14.80@2020-04-01;sell=20.98@2020-04-30;mret=0.4177 | OXY:lb=-0.7129;buy=10.89@2020-04-01;sell=15.61@2020-04-30;mret=0.4335 | RCL:lb=-0.7084;buy=31.61@2020-04-01;sell=45.96@2020-04-30;mret=0.4538 | CCL:lb=-0.6896;buy=13.17@2020-04-01;sell=15.90@2020-04-30;mret=0.2073 | DVN:lb=-0.6848;buy=5.07@2020-04-01;sell=9.16@2020-04-30;mret=0.8046 | HAL:lb=-0.6833;buy=6.20@2020-04-01;sell=9.51@2020-04-30;mret=0.5328 | M:lb=-0.6818;buy=4.13@2020-04-01;sell=4.93@2020-04-30;mret=0.1935 | KSS:lb=-0.6548;buy=10.79@2020-04-01;sell=13.66@2020-04-30;mret=0.2653,0.5805654974858794,0.14717817794674493,0.12698352346856567,0.43338731953913445,0.4535819740173137
2020-04,rank_tail,2020-03-18,2020-04-30,2020-05-01,2020-05-29,CINF:lb=-0.2292;buy=56.71@2020-05-01;sell=50.81@2020-05-29;mret=-0.1041 | ED:lb=-0.1453;buy=63.91@2020-05-01;sell=61.52@2020-05-29;mret=-0.0373 | WEC:lb=-0.1337;buy=75.06@2020-05-01;sell=76.60@2020-05-29;mret=0.0206 | IVZ:lb=-0.1231;buy=6.69@2020-05-01;sell=6.32@2020-05-29;mret=-0.0563 | WU:lb=-0.1151;buy=12.83@2020-05-01;sell=13.47@2020-05-29;mret=0.0498 | LUV:lb=-0.1110;buy=29.07@2020-05-01;sell=29.87@2020-05-29;mret=0.0272 | ALB:lb=-0.1050;buy=57.25@2020-05-01;sell=71.31@2020-05-29;mret=0.2456 | RJF:lb=-0.0781;buy=40.49@2020-05-01;sell=42.56@2020-05-29;mret=0.0510 | IRM:lb=-0.0700;buy=18.38@2020-05-01;sell=19.58@2020-05-29;mret=0.0653 | KR:lb=-0.0678;buy=27.98@2020-05-01;sell=29.01@2020-05-29;mret=0.0368,0.033228546058845065,0.05181224231794368,0.047645284191332626,-0.018583696259098614,-0.014416738132487561
2020-05,rank_tail,2020-04-16,2020-05-29,2020-06-01,2020-06-30,COTY:lb=-0.3654;buy=3.63@2020-06-01;sell=4.47@2020-06-30;mret=0.2314 | CINF:lb=-0.2852;buy=50.81@2020-06-01;sell=55.73@2020-06-30;mret=0.0968 | ED:lb=-0.1420;buy=61.52@2020-06-01;sell=58.95@2020-06-30;mret=-0.0417 | SLG:lb=-0.1355;buy=29.02@2020-06-01;sell=34.17@2020-06-30;mret=0.1777 | TAP:lb=-0.1207;buy=33.04@2020-06-01;sell=29.91@2020-06-30;mret=-0.0948 | MSI:lb=-0.1140;buy=125.69@2020-06-01;sell=130.76@2020-06-30;mret=0.0404 | BIIB:lb=-0.0924;buy=307.09@2020-06-01;sell=267.55@2020-06-30;mret=-0.1288 | CNC:lb=-0.0906;buy=66.25@2020-06-01;sell=63.55@2020-06-30;mret=-0.0408 | BXP:lb=-0.0860;buy=64.48@2020-06-01;sell=68.55@2020-06-30;mret=0.0631 | VNO:lb=-0.0855;buy=29.14@2020-06-01;sell=30.75@2020-06-30;mret=0.0552,0.03963404527764158,0.01766361805945471,0.017734205485138377,0.021970427218186872,0.021899839792503206
2020-06,rank_tail,2020-05-18,2020-06-30,2020-07-01,2020-07-31,BIIB:lb=-0.1531;buy=267.55@2020-07-01;sell=274.69@2020-07-31;mret=0.0267 | PFE:lb=-0.1411;buy=23.83@2020-07-01;sell=28.32@2020-07-31;mret=0.1883 | HRB:lb=-0.1312;buy=11.72@2020-07-01;sell=11.90@2020-07-31;mret=0.0154 | DVN:lb=-0.1278;buy=8.40@2020-07-01;sell=7.77@2020-07-31;mret=-0.0750 | CME:lb=-0.1213;buy=131.32@2020-07-01;sell=134.26@2020-07-31;mret=0.0224 | TAP:lb=-0.1087;buy=29.91@2020-07-01;sell=32.66@2020-07-31;mret=0.0920 | BDX:lb=-0.0934;buy=213.90@2020-07-01;sell=251.51@2020-07-31;mret=0.1758 | CBOE:lb=-0.0891;buy=86.67@2020-07-01;sell=81.49@2020-07-31;mret=-0.0598 | FTI:lb=-0.0868;buy=5.00@2020-07-01;sell=5.86@2020-07-31;mret=0.1740 | VLO:lb=-0.0859;buy=47.32@2020-07-01;sell=45.24@2020-07-31;mret=-0.0440,0.052737526627249176,0.046880438420260795,0.05889266750895383,0.005857088206988381,-0.006155140881704657
2020-07,rank_tail,2020-06-18,2020-07-31,2020-08-03,2020-08-31,AAL:lb=-0.3257;buy=11.12@2020-08-03;sell=13.05@2020-08-31;mret=0.1736 | NCLH:lb=-0.2936;buy=13.64@2020-08-03;sell=17.11@2020-08-31;mret=0.2544 | FE:lb=-0.2841;buy=22.96@2020-08-03;sell=22.94@2020-08-31;mret=-0.0007 | CCL:lb=-0.2625;buy=13.88@2020-08-03;sell=16.48@2020-08-31;mret=0.1873 | COTY:lb=-0.2106;buy=3.71@2020-08-03;sell=3.58@2020-08-31;mret=-0.0350 | OKE:lb=-0.2066;buy=20.21@2020-08-03;sell=19.90@2020-08-31;mret=-0.0154 | INTC:lb=-0.2056;buy=42.55@2020-08-03;sell=45.73@2020-08-31;mret=0.0747 | UAL:lb=-0.2023;buy=31.38@2020-08-03;sell=36.00@2020-08-31;mret=0.1472 | OXY:lb=-0.1998;buy=14.81@2020-08-03;sell=11.99@2020-08-31;mret=-0.1906 | DVN:lb=-0.1900;buy=7.77@2020-08-03;sell=8.23@2020-08-31;mret=0.0582,0.06315931928189977,0.04602730029748647,0.06979637076034018,0.0171320189844133,-0.006637051478440403
